,to_user_type,from_user_type,to_user_bot_type,from_user_bot_type,canonical_url,date_published,domain,from_user_id,from_user_screen_name,id,is_mention,site_type,title,to_user_id,to_user_screen_name,tweet_created_at,tweet_id,tweet_type,url_id,site_domain,url_raw,original_query,from_user_botscore,to_user_botscore,tweet_url,pub_date
11,bot,bot,private_account,spammer,,2022-12-13T01:41:04Z,,21008880,shrinirhs,,False,claim,,71455203,vashishtvp,2022-12-13T01:41:04Z,1602478679996731392,retweet,,,,query=%23DeltaVariant&sort=mixed&type=Twitter&lang=,0.04,0.86,https://twitter.com/shrinirhs/status/1602478679996731392,2022-12-13T01:41:04Z
13,bot,bot,private_account,spammer,,2022-12-13T14:59:52Z,,990915242526957569,Matt_Fleming321,,False,claim,,36371124,SHERRIMAMA,2022-12-13T14:59:52Z,1602679703021965312,retweet,,,,query=%23DeltaVariant&sort=mixed&type=Twitter&lang=,0.18,0.86,https://twitter.com/Matt_Fleming321/status/1602679703021965312,2022-12-13T14:59:52Z
14,human,bot,,private_account,,2022-12-13T15:06:01Z,,48464753,The_Real_Sparkk,,False,claim,,1565002793064304642,devora_ellswort,2022-12-13T15:06:01Z,1602681253290975233,retweet,,,,query=%23DeltaVariant&sort=mixed&type=Twitter&lang=,0.17,,https://twitter.com/The_Real_Sparkk/status/1602681253290975233,2022-12-13T15:06:01Z
15,bot,bot,private_account,spammer,,2022-12-14T11:29:47Z,,28729354,RebeccaAguilar,,False,claim,,857936728165896204,Joni_Looking,2022-12-14T11:29:47Z,1602989224977960963,retweet,,,,query=%23DeltaVariant&sort=mixed&type=Twitter&lang=,0.28,0.84,https://twitter.com/RebeccaAguilar/status/1602989224977960963,2022-12-14T11:29:47Z
16,human,bot,,spammer,,2022-12-15T17:27:31Z,,1277940805722951680,Terry6969696,,False,claim,,1277940805722951680,Terry6969696,2022-12-15T17:27:31Z,1603441636184408090,retweet,,,,query=%23DeltaVariant&sort=mixed&type=Twitter&lang=,0.31,0.31,https://twitter.com/Terry6969696/status/1603441636184408090,2022-12-15T17:27:31Z
17,human,bot,,private_account,,2022-12-15T17:51:16Z,,3230072293,meesthetics,,False,claim,,989183060771041286,shahid40848093,2022-12-15T17:51:16Z,1603447612807561226,retweet,,,,query=%23DeltaVariant&sort=mixed&type=Twitter&lang=,0.9,0.36,https://twitter.com/meesthetics/status/1603447612807561226,2022-12-15T17:51:16Z
18,bot,bot,private_account,spammer,,2022-12-15T18:39:01Z,,186985081,VidalioVar,,False,claim,,1403056317380665352,HasanMo09283594,2022-12-15T18:39:01Z,1603459629446533120,retweet,,,,query=%23DeltaVariant&sort=mixed&type=Twitter&lang=,0.14,0.57,https://twitter.com/VidalioVar/status/1603459629446533120,2022-12-15T18:39:01Z
19,human,bot,,private_account,,2022-12-16T13:03:52Z,,1663565114,TheVeronicaT,,False,claim,,33515203,TheRealArvs,2022-12-16T13:03:52Z,1603737676146159616,retweet,,,,query=%23DeltaVariant&sort=mixed&type=Twitter&lang=,0.33,0.28,https://twitter.com/TheVeronicaT/status/1603737676146159616,2022-12-16T13:03:52Z
21,bot,bot,other,self_declared,,2022-12-16T15:54:13Z,,1663565114,TheVeronicaT,,False,claim,,1301325370432589825,nierepIicant,2022-12-16T15:54:13Z,1603780546986790912,retweet,,,,query=%23DeltaVariant&sort=mixed&type=Twitter&lang=,0.33,0.14,https://twitter.com/TheVeronicaT/status/1603780546986790912,2022-12-16T15:54:13Z
22,bot,bot,spammer,spammer,,2022-12-16T16:07:32Z,,1663565114,TheVeronicaT,,False,claim,,1514246109346029571,minidiscdrive,2022-12-16T16:07:32Z,1603783898785353728,retweet,,,,query=%23DeltaVariant&sort=mixed&type=Twitter&lang=,0.33,0.31,https://twitter.com/TheVeronicaT/status/1603783898785353728,2022-12-16T16:07:32Z
0,bot,bot,private_account,private_account,,2022-12-15T15:50:09Z,,45288233,JamieReports,,False,claim,,299108445,TLOsborne1,2022-12-15T15:50:09Z,1603417135002406915,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.37,0.11,https://twitter.com/JamieReports/status/1603417135002406915,2022-12-15T15:50:09Z
1,bot,bot,spammer,private_account,,2022-12-15T15:50:55Z,,45288233,JamieReports,,False,claim,,1514031547216769025,granv1945,2022-12-15T15:50:55Z,1603417325079871491,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.37,0.29,https://twitter.com/JamieReports/status/1603417325079871491,2022-12-15T15:50:55Z
2,bot,bot,private_account,other,,2022-12-15T15:50:56Z,,45288233,JamieReports,,False,claim,,819874319778140160,billotinger,2022-12-15T15:50:56Z,1603417330729603073,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.37,0.26,https://twitter.com/JamieReports/status/1603417330729603073,2022-12-15T15:50:56Z
3,bot,bot,private_account,private_account,,2022-12-15T15:52:34Z,,45288233,JamieReports,,False,claim,,1518669082299715584,JessipCol,2022-12-15T15:52:34Z,1603417741033177095,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.37,0.25,https://twitter.com/JamieReports/status/1603417741033177095,2022-12-15T15:52:34Z
4,bot,bot,private_account,private_account,,2022-12-15T15:55:34Z,,45288233,JamieReports,,False,claim,,1113136650,Alice111888,2022-12-15T15:55:34Z,1603418496930484224,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.37,0.15,https://twitter.com/JamieReports/status/1603418496930484224,2022-12-15T15:55:34Z
5,bot,bot,private_account,spammer,,2022-12-15T16:18:28Z,,45288233,JamieReports,,False,claim,,1593594130919194624,RckP14,2022-12-15T16:18:28Z,1603424258834710528,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.37,0.5,https://twitter.com/JamieReports/status/1603424258834710528,2022-12-15T16:18:28Z
6,human,bot,,spammer,,2022-12-15T16:19:42Z,,45288233,JamieReports,,False,claim,,1599029032569475072,BurtBill012,2022-12-15T16:19:42Z,1603424571956334595,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.37,0.34,https://twitter.com/JamieReports/status/1603424571956334595,2022-12-15T16:19:42Z
7,human,bot,,other,,2022-12-15T16:35:02Z,,45288233,JamieReports,,False,claim,,35452323,asudon,2022-12-15T16:35:02Z,1603428428887343107,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.37,0.11,https://twitter.com/JamieReports/status/1603428428887343107,2022-12-15T16:35:02Z
8,bot,bot,private_account,private_account,,2022-12-15T16:37:47Z,,278007236,DrTraceyK,,False,claim,,1512416278249709578,DavidTAKACatfi1,2022-12-15T16:37:47Z,1603429119496175618,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.12,0.43,https://twitter.com/DrTraceyK/status/1603429119496175618,2022-12-15T16:37:47Z
9,bot,bot,private_account,private_account,,2022-12-15T16:48:52Z,,278007236,DrTraceyK,,False,claim,,1541981712,rshep350,2022-12-15T16:48:52Z,1603431910528647172,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.12,0.06,https://twitter.com/DrTraceyK/status/1603431910528647172,2022-12-15T16:48:52Z
10,bot,bot,private_account,spammer,,2022-12-15T16:51:36Z,,45288233,JamieReports,,False,claim,,1519543129745104897,JeanieC123,2022-12-15T16:51:36Z,1603432596582682625,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.37,0.976667,https://twitter.com/JamieReports/status/1603432596582682625,2022-12-15T16:51:36Z
11,bot,bot,private_account,spammer,,2022-12-15T16:57:00Z,,45288233,JamieReports,,False,claim,,1597311799866572803,aewhelchel,2022-12-15T16:57:00Z,1603433958397644801,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.37,0.71,https://twitter.com/JamieReports/status/1603433958397644801,2022-12-15T16:57:00Z
12,human,bot,,private_account,,2022-12-15T16:58:11Z,,48824637,SickKidsNews,,False,claim,,2240286940,MMcAllister58,2022-12-15T16:58:11Z,1603434256285433862,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.55,0.18,https://twitter.com/SickKidsNews/status/1603434256285433862,2022-12-15T16:58:11Z
13,bot,bot,private_account,spammer,,2022-12-15T17:09:01Z,,45288233,JamieReports,,False,claim,,1555618774304309249,KellyKonstanti5,2022-12-15T17:09:01Z,1603436981823963137,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.37,0.42,https://twitter.com/JamieReports/status/1603436981823963137,2022-12-15T17:09:01Z
14,human,bot,,private_account,,2022-12-15T17:33:51Z,,909745395642880001,agency_map,,False,claim,,131379671,moroccohyakka,2022-12-15T17:33:51Z,1603443230451941388,quote,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.99,0.4,https://twitter.com/agency_map/status/1603443230451941388,2022-12-15T17:33:51Z
15,bot,bot,private_account,spammer,,2022-12-15T17:35:21Z,,278007236,DrTraceyK,,False,claim,,1574472423843532805,danielrausaDO,2022-12-15T17:35:21Z,1603443609977507841,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.12,,https://twitter.com/DrTraceyK/status/1603443609977507841,2022-12-15T17:35:21Z
16,human,bot,,spammer,,2022-12-15T17:44:24Z,,278007236,DrTraceyK,,False,claim,,1239719349914656768,mpmcgeefnp,2022-12-15T17:44:24Z,1603445884284551186,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.12,0.05,https://twitter.com/DrTraceyK/status/1603445884284551186,2022-12-15T17:44:24Z
17,human,bot,,private_account,,2022-12-15T18:27:51Z,,45288233,JamieReports,,False,claim,,1586529948705120257,DRK4321,2022-12-15T18:27:51Z,1603456820990861312,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.37,0.42,https://twitter.com/JamieReports/status/1603456820990861312,2022-12-15T18:27:51Z
18,bot,bot,private_account,spammer,,2022-12-15T18:37:28Z,,1449215348,SMDhealthunit,,False,claim,,1382786405366136836,SGBOHT,2022-12-15T18:37:28Z,1603459239476854785,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.42,0.19,https://twitter.com/SMDhealthunit/status/1603459239476854785,2022-12-15T18:37:28Z
19,human,bot,,private_account,,2022-12-15T19:16:13Z,,65073830,NYCHealthSystem,,False,claim,,1309580326218407937,NYCGothamHealth,2022-12-15T19:16:13Z,1603468991518937106,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.57,0.26,https://twitter.com/NYCHealthSystem/status/1603468991518937106,2022-12-15T19:16:13Z
20,human,bot,,private_account,,2022-12-15T19:34:11Z,,41822696,UKHSA,,False,claim,,104758793,elgarPH,2022-12-15T19:34:11Z,1603473513326776351,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.6,0.18,https://twitter.com/UKHSA/status/1603473513326776351,2022-12-15T19:34:11Z
21,bot,bot,other,self_declared,,2022-12-15T19:34:31Z,,1067886302719287296,Coldhardfacts5,,True,claim,,537795028,JReinerMD,2022-12-15T19:34:31Z,1603473597288353811,mention,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.09,0.35,https://twitter.com/Coldhardfacts5/status/1603473597288353811,2022-12-15T19:34:31Z
22,bot,bot,spammer,spammer,,2022-12-15T19:37:26Z,,278007236,DrTraceyK,,False,claim,,893147187210629120,deb_parkins,2022-12-15T19:37:26Z,1603474332998545408,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.12,0.05,https://twitter.com/DrTraceyK/status/1603474332998545408,2022-12-15T19:37:26Z
23,bot,bot,spammer,spammer,,2022-12-15T19:50:28Z,,1667792120,ncdhhs,,False,claim,,2862597874,UWNorthCarolina,2022-12-15T19:50:28Z,1603477613384568832,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.37,0.15,https://twitter.com/ncdhhs/status/1603477613384568832,2022-12-15T19:50:28Z
24,bot,bot,private_account,spammer,,2022-12-15T19:52:30Z,,1333382513683804162,Nohj_85,,False,claim,,1568196619841204225,Nellymoraa15,2022-12-15T19:52:30Z,1603478124376776721,quote,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.26,0.54,https://twitter.com/Nohj_85/status/1603478124376776721,2022-12-15T19:52:30Z
25,bot,bot,private_account,spammer,,2022-12-15T20:26:18Z,,278007236,DrTraceyK,,False,claim,,879751182696230912,PublicHealthMap,2022-12-15T20:26:18Z,1603486630475714561,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.12,0.56,https://twitter.com/DrTraceyK/status/1603486630475714561,2022-12-15T20:26:18Z
26,bot,bot,spammer,spammer,,2022-12-15T20:35:13Z,,278007236,DrTraceyK,,False,claim,,492100617,MarcShakter,2022-12-15T20:35:13Z,1603488873924943883,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.12,0.25,https://twitter.com/DrTraceyK/status/1603488873924943883,2022-12-15T20:35:13Z
27,human,bot,,private_account,,2022-12-15T20:52:18Z,,41822696,UKHSA,,False,claim,,998501303511912450,KneenSam,2022-12-15T20:52:18Z,1603493174772654095,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.6,0.35,https://twitter.com/UKHSA/status/1603493174772654095,2022-12-15T20:52:18Z
28,bot,bot,self_declared,spammer,,2022-12-15T21:16:36Z,,980850112527327234,PatientCV,,False,claim,,980850112527327234,PatientCV,2022-12-15T21:16:36Z,1603499288809578497,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.33,0.33,https://twitter.com/PatientCV/status/1603499288809578497,2022-12-15T21:16:36Z
29,bot,bot,private_account,spammer,,2022-12-15T21:29:00Z,,278007236,DrTraceyK,,False,claim,,1548021963334922240,CHSR_USU,2022-12-15T21:29:00Z,1603502407203397632,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.12,0.58,https://twitter.com/DrTraceyK/status/1603502407203397632,2022-12-15T21:29:00Z
30,bot,bot,other,spammer,,2022-12-15T21:37:25Z,,20878297,ezralevant,,False,claim,,1207669067739541509,DoubleOhNever,2022-12-15T21:37:25Z,1603504526463475716,quote,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.35,0.13,https://twitter.com/ezralevant/status/1603504526463475716,2022-12-15T21:37:25Z
31,bot,bot,spammer,spammer,,2022-12-15T21:52:00Z,,738707750570602496,JamesfWells,,False,claim,,1207669067739541509,DoubleOhNever,2022-12-15T21:52:00Z,1603508197846908934,quote,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.3,0.13,https://twitter.com/JamesfWells/status/1603508197846908934,2022-12-15T21:52:00Z
32,bot,bot,other,spammer,,2022-12-15T21:57:05Z,,1207669067739541509,DoubleOhNever,,False,claim,,2522462540,Virgini22168605,2022-12-15T21:57:05Z,1603509474039369728,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.13,0.11,https://twitter.com/DoubleOhNever/status/1603509474039369728,2022-12-15T21:57:05Z
34,bot,bot,private_account,spammer,,2022-12-15T23:37:53Z,,1151276802347634688,ardini_robert,,True,claim,,825922405453402115,SolNataMD,2022-12-15T23:37:53Z,1603534845224681474,mention,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.26,0.17,https://twitter.com/ardini_robert/status/1603534845224681474,2022-12-15T23:37:53Z
35,bot,bot,private_account,spammer,,2022-12-16T00:05:18Z,,1207669067739541509,DoubleOhNever,,False,claim,,3150629786,Time_Bandit007,2022-12-16T00:05:18Z,1603541744477294593,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.13,0.81,https://twitter.com/DoubleOhNever/status/1603541744477294593,2022-12-16T00:05:18Z
36,bot,bot,private_account,private_account,,2022-12-16T00:10:44Z,,2752125896,Invesdoctor,,False,claim,,123526781,hijirhy,2022-12-16T00:10:44Z,1603543111049031681,quote,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.62,0.22,https://twitter.com/Invesdoctor/status/1603543111049031681,2022-12-16T00:10:44Z
37,bot,bot,private_account,spammer,,2022-12-16T00:25:39Z,,1380986612583124998,LVaccinated,,False,claim,,1380986612583124998,LVaccinated,2022-12-16T00:25:39Z,1603546865529720833,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.23,0.23,https://twitter.com/LVaccinated/status/1603546865529720833,2022-12-16T00:25:39Z
38,bot,bot,spammer,spammer,,2022-12-16T01:39:16Z,,190337035,mtmdphd,,True,claim,,1245352075090935808,DrDimpyShah,2022-12-16T01:39:16Z,1603565388184391681,mention,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.14,0.21,https://twitter.com/mtmdphd/status/1603565388184391681,2022-12-16T01:39:16Z
39,bot,bot,private_account,spammer,,2022-12-16T01:39:16Z,,190337035,mtmdphd,,True,claim,,1357773466758488066,Dr_Pankil_Shah,2022-12-16T01:39:16Z,1603565388184391681,mention,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.14,0.69,https://twitter.com/mtmdphd/status/1603565388184391681,2022-12-16T01:39:16Z
40,bot,bot,spammer,spammer,,2022-12-16T01:54:03Z,,278007236,DrTraceyK,,False,claim,,314753131,BTTBBrack,2022-12-16T01:54:03Z,1603569110470000642,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.12,0.28,https://twitter.com/DrTraceyK/status/1603569110470000642,2022-12-16T01:54:03Z
41,bot,bot,spammer,spammer,,2022-12-16T01:57:11Z,,1241734168507285504,COVID19nCCC,,False,claim,,144600168,heyheytricia,2022-12-16T01:57:11Z,1603569900764925952,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.3,0.02,https://twitter.com/COVID19nCCC/status/1603569900764925952,2022-12-16T01:57:11Z
42,bot,bot,private_account,spammer,,2022-12-16T02:56:11Z,,278007236,DrTraceyK,,False,claim,,1165024871627350016,moonbreeze2,2022-12-16T02:56:11Z,1603584745794809857,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.12,0.83,https://twitter.com/DrTraceyK/status/1603584745794809857,2022-12-16T02:56:11Z
43,bot,bot,private_account,spammer,,2022-12-16T03:14:17Z,,278007236,DrTraceyK,,False,claim,,903403768259207168,Judyjaneruffat2,2022-12-16T03:14:17Z,1603589302591442944,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.12,0.88,https://twitter.com/DrTraceyK/status/1603589302591442944,2022-12-16T03:14:17Z
44,bot,bot,spammer,private_account,,2022-12-16T03:35:08Z,,876589381791997952,Ocugen,,False,claim,,1458235189444988929,Joyo2022,2022-12-16T03:35:08Z,1603594548441227265,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.51,0.27,https://twitter.com/Ocugen/status/1603594548441227265,2022-12-16T03:35:08Z
45,bot,bot,spammer,spammer,,2022-12-16T03:40:35Z,,1667792120,ncdhhs,,False,claim,,21786719,KodyKinsley,2022-12-16T03:40:35Z,1603595922180538369,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.37,0.18,https://twitter.com/ncdhhs/status/1603595922180538369,2022-12-16T03:40:35Z
46,bot,bot,other,spammer,,2022-12-16T03:46:04Z,,278007236,DrTraceyK,,False,claim,,1195185813606125570,tryna_do_rite,2022-12-16T03:46:04Z,1603597301209255937,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.12,0.16,https://twitter.com/DrTraceyK/status/1603597301209255937,2022-12-16T03:46:04Z
47,human,bot,,spammer,,2022-12-16T04:45:54Z,,190337035,mtmdphd,,False,claim,,1549966203904753664,DrBMLNMMML,2022-12-16T04:45:54Z,1603612359087468545,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.14,0.31,https://twitter.com/mtmdphd/status/1603612359087468545,2022-12-16T04:45:54Z
48,bot,bot,private_account,spammer,,2022-12-16T05:05:18Z,,261786049,DidiTsotso,,True,claim,,1435560207304773640,pallnandi,2022-12-16T05:05:18Z,1603617240909242368,mention,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.15,0.75,https://twitter.com/DidiTsotso/status/1603617240909242368,2022-12-16T05:05:18Z
49,bot,bot,private_account,spammer,,2022-12-16T06:07:39Z,,278007236,DrTraceyK,,False,claim,,572282251,StoneColdPillar,2022-12-16T06:07:39Z,1603632930550476800,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.12,0.58,https://twitter.com/DrTraceyK/status/1603632930550476800,2022-12-16T06:07:39Z
50,bot,bot,spammer,private_account,,2022-12-16T06:42:06Z,,148034143,nicolasberrod,,False,claim,,3046440436,KanmuriYuki,2022-12-16T06:42:06Z,1603641600776830977,quote,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.57,0.23,https://twitter.com/nicolasberrod/status/1603641600776830977,2022-12-16T06:42:06Z
51,bot,bot,other,spammer,,2022-12-16T06:43:59Z,,1207669067739541509,DoubleOhNever,,False,claim,,27066548,NedPamphilon,2022-12-16T06:43:59Z,1603642074598969344,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.13,0.18,https://twitter.com/DoubleOhNever/status/1603642074598969344,2022-12-16T06:43:59Z
52,bot,bot,private_account,spammer,,2022-12-16T07:05:50Z,,278007236,DrTraceyK,,False,claim,,1191093924485632000,Diana79929170,2022-12-16T07:05:50Z,1603647574757580801,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.12,0.58,https://twitter.com/DrTraceyK/status/1603647574757580801,2022-12-16T07:05:50Z
53,bot,bot,spammer,spammer,,2022-12-16T07:09:05Z,,1207669067739541509,DoubleOhNever,,False,claim,,2293332168,noelen2cv,2022-12-16T07:09:05Z,1603648389983469570,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.13,0.23,https://twitter.com/DoubleOhNever/status/1603648389983469570,2022-12-16T07:09:05Z
54,bot,bot,spammer,other,,2022-12-16T07:47:48Z,,278007236,DrTraceyK,,False,claim,,121558981,MoAImam,2022-12-16T07:47:48Z,1603658133452341248,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.12,0.11,https://twitter.com/DrTraceyK/status/1603658133452341248,2022-12-16T07:47:48Z
55,bot,bot,spammer,spammer,,2022-12-16T12:20:06Z,,3164429564,the_amish_txtr,,True,claim,,896466491587080194,greg_price11,2022-12-16T12:20:06Z,1603726660829937664,mention,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.23,0.21,https://twitter.com/the_amish_txtr/status/1603726660829937664,2022-12-16T12:20:06Z
56,bot,bot,private_account,spammer,,2022-12-16T12:27:01Z,,3164429564,the_amish_txtr,,True,claim,,430257546,Emperipolisis,2022-12-16T12:27:01Z,1603728401638064128,mention,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.23,0.87,https://twitter.com/the_amish_txtr/status/1603728401638064128,2022-12-16T12:27:01Z
58,bot,bot,private_account,other,,2022-12-16T12:28:20Z,,212930101,steve_morris_,,True,claim,,17659340,CTVToronto,2022-12-16T12:28:20Z,1603728734535798784,mention,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.1,0.73,https://twitter.com/steve_morris_/status/1603728734535798784,2022-12-16T12:28:20Z
59,bot,bot,private_account,spammer,,2022-12-16T12:43:12Z,,278007236,DrTraceyK,,False,claim,,29729587,allmeryand,2022-12-16T12:43:12Z,1603732474718199808,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.12,0.89,https://twitter.com/DrTraceyK/status/1603732474718199808,2022-12-16T12:43:12Z
60,bot,bot,other,other,,2022-12-16T13:30:09Z,,1045348497770385410,jonnyital,,True,claim,,309587728,ABridgen,2022-12-16T13:30:09Z,1603744291851042816,mention,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.03,0.6,https://twitter.com/jonnyital/status/1603744291851042816,2022-12-16T13:30:09Z
61,bot,bot,private_account,spammer,,2022-12-16T13:30:09Z,,1045348497770385410,jonnyital,,True,claim,,555370896,Rob_Kimbell,2022-12-16T13:30:09Z,1603744291851042816,mention,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.03,0.35,https://twitter.com/jonnyital/status/1603744291851042816,2022-12-16T13:30:09Z
62,bot,bot,spammer,private_account,,2022-12-16T13:30:48Z,,1536429352862220289,ZN2_______,,False,claim,,1499579153879904256,_MJSmith_,2022-12-16T13:30:48Z,1603744452769726464,quote,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.45,0.16,https://twitter.com/ZN2_______/status/1603744452769726464,2022-12-16T13:30:48Z
63,bot,bot,other,other,,2022-12-16T13:45:50Z,,19223962,PieterOmtzigt,,False,claim,,221538825,ColoredCompany,2022-12-16T13:45:50Z,1603748237940334596,quote,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.34,,https://twitter.com/PieterOmtzigt/status/1603748237940334596,2022-12-16T13:45:50Z
64,human,bot,,other,,2022-12-16T13:47:43Z,,1213925592724168705,Power2People4,,True,claim,,2916305152,Snowden,2022-12-16T13:47:43Z,1603748709669507076,mention,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.09,0.34,https://twitter.com/Power2People4/status/1603748709669507076,2022-12-16T13:47:43Z
65,bot,bot,private_account,spammer,,2022-12-16T14:27:34Z,,1470505044646801417,dchomecoming,,False,claim,,78322750,BeAnEarthNut,2022-12-16T14:27:34Z,1603758738141224960,quote,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.46,0.37,https://twitter.com/dchomecoming/status/1603758738141224960,2022-12-16T14:27:34Z
66,human,bot,,spammer,,2022-12-16T14:41:21Z,,1531473054005706753,PastorMikeDyal,,True,claim,,44196397,elonmusk,2022-12-16T14:41:21Z,1603762207426314240,mention,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.34,0.29,https://twitter.com/PastorMikeDyal/status/1603762207426314240,2022-12-16T14:41:21Z
67,bot,bot,private_account,spammer,,2022-12-16T14:41:21Z,,1531473054005706753,PastorMikeDyal,,True,claim,,783214,Twitter,2022-12-16T14:41:21Z,1603762207426314240,mention,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.34,0.44,https://twitter.com/PastorMikeDyal/status/1603762207426314240,2022-12-16T14:41:21Z
68,bot,bot,private_account,spammer,,2022-12-16T14:45:43Z,,1531473054005706753,PastorMikeDyal,,False,claim,,1222925958010765312,EvangelistMDyal,2022-12-16T14:45:43Z,1603763305172058112,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.34,0.59,https://twitter.com/PastorMikeDyal/status/1603763305172058112,2022-12-16T14:45:43Z
69,bot,bot,private_account,private_account,,2022-12-16T14:48:30Z,,969316688616411136,panda66sick,,False,claim,,769296387561299969,TheHarambeBot,2022-12-16T14:48:30Z,1603764005570592769,retweet,,,,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,0.97,0.71,https://twitter.com/panda66sick/status/1603764005570592769,2022-12-16T14:48:30Z
